latitude,longitude,cluster
12.889837724398047,77.68700261643396,2
12.983332030039993,77.58036897131707,4
12.995081901042049,77.55069505818113,4
13.094312597684588,77.46085570998494,3
12.90683670766866,77.64952074201935,2
12.831900279136525,77.56931179890489,2
12.904695243882085,77.61011227100836,2
12.814076976224914,77.46354217277916,1
12.977810046444509,77.46112445233695,3
12.955230514100007,77.43905392649775,3
13.075192948224093,77.4378036567462,3
13.001361100584866,77.63818408771448,0
12.961254565387495,77.64692075529308,0
12.920023844404154,77.53497572705311,4
13.018863413965605,77.69411908403383,0
12.93648524028315,77.57377103277437,4
12.946004024704116,77.60426004123926,4
12.961108714878062,77.66118995379053,0
12.91517741111945,77.46017299762804,1
12.894902325618466,77.66620195310561,2
13.018783383443637,77.4024137739503,3
12.930539340094928,77.58416152254472,4
13.098291616254723,77.63407513509637,0
12.97365370654352,77.62921584298277,0
13.004171244704828,77.6793696384788,0
12.8664059248681,77.63189930827082,2
12.855978973652508,77.69266686864843,2
12.86184045783158,77.55984516047648,2
12.939968626251249,77.59804422644272,4
13.079038864081737,77.63190183430144,0
12.824570909393923,77.42354716387713,1
12.953467660125227,77.66872176208526,0
12.960028164532783,77.42806756331389,3
13.0366626169837,77.50014885808274,3
12.827469816033332,77.57868359677535,2
13.053113003689887,77.68516041999489,0
12.852162535721012,77.50755292552535,1
13.060527554628395,77.4584479262365,3
12.853021947704171,77.5471902386044,2
12.939828842087191,77.46867739998892,1
12.95692229927299,77.69240265553599,0
13.043508658270955,77.48446664712611,3
12.810476543319268,77.67464741854195,2
13.097653170566078,77.65130501859751,0
13.087030906988115,77.44447283777416,3
13.081205198942214,77.54686147047349,3
13.072052518979357,77.56948148252945,0
12.97378265167847,77.41582213803201,3
12.87033792213258,77.47901698516749,1
12.95507375380129,77.66643166119204,0
12.900338198891896,77.40566688537321,1
12.911710731023566,77.44722168192735,1
13.042704427691952,77.40069872407084,3
12.81100622764718,77.44198727110985,1
12.960754176076026,77.64359465686255,0
12.888554636336204,77.68688362040697,2
12.94932730046296,77.51935739268502,4
12.84292589813711,77.42034267550403,1
12.903016754368728,77.43089223369552,1
12.826980388436692,77.44289036843298,1
12.91343969508458,77.59842870458189,2
12.874498746702065,77.44805962873654,1
12.975338196888206,77.51640268550112,4
12.844826712158332,77.58995853337889,2
12.88881845825422,77.5028902519068,1
12.89938534500842,77.67305956772421,2
12.854437110501824,77.41137318047146,1
12.970428615061897,77.65273837885805,0
13.083420142677337,77.63730457914998,0
13.080201075300314,77.55458821558128,0
12.80092056941691,77.58400771395173,2
13.00826727011572,77.43690506548963,3
13.062911342760495,77.58271028249723,0
12.963745156843158,77.6975163572162,0
12.838579990286997,77.69123769217055,2
13.044275202382584,77.61634147951256,0
12.900360277181289,77.55071245694506,4
12.897936635887708,77.4855719071051,1
13.09823943540578,77.49182798685852,3
13.020823915029135,77.57024045803713,4
12.818357520757887,77.50803320334211,1
12.80344300522636,77.55186262196041,2
13.064041050929251,77.53747230935176,3
12.877181456104378,77.5172627179002,1
12.969222653453867,77.51598881316404,4
12.961103945545972,77.53283619064253,4
13.066692258740437,77.6829901080311,0
12.808049650223076,77.6249484758723,2
13.085928381724743,77.58707375530885,0
13.098668566699502,77.43685730431845,3
12.801230262661624,77.43356416249445,1
12.943078976871952,77.42743575513894,1
13.060162628047005,77.50948073521533,3
12.938454392642791,77.44903450464874,1
12.964525932499496,77.65801213871543,0
12.974406092519402,77.51649209669088,4
13.053274826817914,77.69015861961944,0
12.9110329717133,77.69115454152146,2
12.81597199291136,77.48925903479392,1
12.841450196222828,77.63395007600616,2
12.88676432043912,77.53924190425862,1
12.865158652910752,77.62459994074301,2
13.023279837068728,77.69060352169824,0
13.010193572191865,77.51783644201495,3
12.93871218783081,77.47225554288653,1
13.06931710742045,77.54086973500782,3
12.926492700625806,77.50352359015571,1
12.960155834802611,77.67746255842505,0
12.808135821204058,77.66431287000111,2
12.882873342539986,77.53561169830759,1
13.011864159316378,77.48912099739981,3
13.061228546904625,77.46022614061928,3
13.032921159659228,77.42643551072926,3
12.826563358878888,77.40830979486105,1
12.83316559151911,77.46804144491712,1
12.858884798534572,77.41213503089708,1
12.97844076282766,77.42734622609456,3
12.836528982876724,77.43282103806057,1
13.034455125902598,77.52216987219879,3
13.03950948863441,77.48338267560155,3
12.99700911453135,77.54317957907297,4
13.044189681683545,77.69614798174442,0
12.804050688900706,77.46177725516682,1
12.994179526830688,77.61445201353422,0
12.861767743935747,77.45402481450174,1
13.008182591070154,77.42749708433836,3
12.80336111158686,77.56401847721939,2
12.852947962748887,77.49946275645236,1
13.096462169550316,77.53959931941196,3
12.945906675962906,77.6572232277716,0
12.857763162860756,77.40982968938332,1
12.964958480793548,77.55847480309326,4
13.007293839003289,77.43629837059545,3
12.90235258409093,77.63204731858889,2
13.097832243597104,77.49720385392068,3
13.00206913184679,77.50404526797738,3
12.846630679261532,77.43239814219349,1
12.875510448013896,77.64575455786361,2
13.067617872220133,77.5995057030133,0
13.033779381798114,77.64420225019626,0
12.910774022883844,77.4632044067174,1
13.003717447977287,77.50664372716507,3
12.805183151170192,77.41578855528908,1
12.889513416106494,77.591038184656,2
12.893931002122088,77.58783533824139,2
13.048687531645458,77.48779318726896,3
12.848235633049104,77.69081266094774,2
12.923183863366525,77.41300664554969,1
12.92145945952064,77.67911700669076,2
13.019252405785467,77.48407123705454,3
12.930602733805452,77.65589078919635,2
12.971697087583838,77.59619316199077,4
12.928709391444814,77.42144438014148,1
13.042006993094269,77.47029664562311,3
12.959706956229358,77.43198918870036,3
13.045085562241704,77.60155412673988,0
12.815166987152208,77.59624458664491,2
12.863757986906394,77.50566438628054,1
13.04869164693942,77.47630898682934,3
12.892767546708775,77.68825047649034,2
13.0850264401045,77.69475388463785,0
12.873627944231616,77.44293927252981,1
12.822133345798738,77.44378626311838,1
12.919268039855048,77.60992036394869,2
12.803735206758494,77.59427903921286,2
13.008371266551588,77.5313637912322,4
12.892788965889912,77.63940579038379,2
13.049434916624216,77.47238077785953,3
12.95054700285141,77.63453804283479,4
12.821252007709212,77.5469599889812,2
12.982203190824686,77.6876802889689,0
12.808346898471916,77.65422421502016,2
13.021439841663566,77.42954353276394,3
12.884018117781508,77.43409868452275,1
12.802110214400203,77.5606591558829,2
13.05388758895252,77.61570730283107,0
12.99948983842804,77.40683421946979,3
12.946563368141325,77.55164054511994,4
12.84359854211333,77.55647788940475,2
13.05803383296796,77.63482914685332,0
12.854675860769133,77.69731102148394,2
13.09138869696657,77.58109926768947,0
12.8660287073772,77.6877659729159,2
13.032677631231108,77.66742980257564,0
12.964793929817738,77.4692607326241,3
12.85682417519131,77.68839719761641,2
12.91928703940754,77.62035842697337,2
13.082533368694577,77.48918524682178,3
12.925907768476211,77.4007444599972,1
12.976582847891564,77.47873564383492,3
12.977231127420565,77.65661204076878,0
12.812543234684252,77.54798785464335,2
12.964211196647229,77.6969296845581,0
12.957812186331742,77.58567481351025,4
13.09892756301217,77.40931387237733,3
12.814757052262264,77.57435488274542,2
12.980348843961574,77.42436209900109,3
13.088009913395371,77.59319295747235,0
12.959621120860271,77.65152181723357,0
12.99454911084288,77.5547706438872,4
13.09070042658297,77.64532306938716,0
12.81067269704825,77.64318343103174,2
12.867254235737,77.61705641122205,2
12.880778563629695,77.44591101912003,1
12.827590690325982,77.62576522137927,2
12.991516756362074,77.59002878597288,4
12.90805570754297,77.43673324826813,1
12.858667358874618,77.45814456719971,1
12.957374239319536,77.47473709994722,3
13.086447928590497,77.41605596317542,3
12.864982192686028,77.5946960446268,2
13.078019193984188,77.57102325252211,0
13.009556340281897,77.53077404564445,4
13.047040886502112,77.55701898956711,4
12.927799139131816,77.46736503673728,1
13.05104510276721,77.46570291639387,3
13.070480463243468,77.65853959785966,0
13.08253801978655,77.61432776467399,0
12.876800330309088,77.67657218498498,2
13.05657857482989,77.57881323671828,0
12.9162397960569,77.53683844516252,4
12.815669896599848,77.61155473026456,2
12.965864861533271,77.43939006568264,3
12.92613834167874,77.58142749239757,4
