datetime,crime_type,latitude,longitude,area
2024-12-07 14:53:20,Theft,12.964135065481816,77.44874163085608,Tracymouth
2023-02-26 18:46:21,Robbery,13.041296597553773,77.44899831997662,New Christopherside
2022-12-29 07:19:17,Assault,12.965284007339461,77.69468661915225,South Kenneth
2024-07-03 15:27:31,Burglary,13.010730853812582,77.40061925035774,Port Ashleymouth
2023-09-02 23:02:06,Fraud,12.800037832465566,77.696103267028,New Gabrielle
2023-04-26 03:56:28,Robbery,12.900502823322466,77.44492565764563,Robertbury
2025-05-31 17:05:28,Theft,13.065797549420195,77.59316631067655,Melissachester
2025-03-17 10:35:24,Robbery,12.931328143216898,77.50294316168151,West Darlene
2023-05-01 11:04:15,Burglary,12.88102394442105,77.54419147761352,Wendyview
2024-06-08 18:42:02,Fraud,12.859129715555587,77.67772118801017,Leonardberg
2024-07-21 13:47:56,Robbery,12.86020563020808,77.55401965819586,Gomezfurt
2023-05-02 19:53:40,Fraud,12.912521332841814,77.5755718836741,West Charlesside
2024-01-03 00:28:20,Fraud,12.866964623307148,77.67331440670824,Tanyaton
2024-05-13 21:30:23,Theft,12.961583989201639,77.52889726919523,Ryanmouth
2023-12-06 23:18:31,Robbery,13.09939511436191,77.50375322758774,East Rachelside
2023-01-21 10:14:35,Theft,13.014293153163832,77.57387253308512,Joannborough
2022-08-31 02:19:55,Burglary,12.816155727024828,77.4713338597623,North Ian
2023-07-09 20:57:49,Fraud,13.04039486952915,77.54343415031082,Duranstad
2025-06-22 22:43:25,Theft,12.966021002164814,77.61401631463974,Port Robert
2023-08-28 23:11:37,Burglary,13.086551753257337,77.58523529925468,Taylorshire
2023-01-11 04:55:22,Assault,13.048488387274897,77.6941671834878,Jaimeville
2023-02-18 14:25:20,Burglary,13.038537796863517,77.64312495843808,Justinshire
2024-02-15 00:41:36,Assault,12.833038124284117,77.65085197531879,East Logan
2025-02-14 13:50:16,Assault,13.064648574221524,77.54371634655902,Michaelview
2023-11-10 15:30:46,Assault,13.017962054577106,77.42153504520734,Port Abigail
2025-01-20 19:28:03,Fraud,12.896560932642572,77.60634068128333,Dustinfort
2024-03-07 20:06:19,Theft,12.944946623950413,77.43069493476986,Richardburgh
2024-06-10 10:26:29,Assault,12.81053927086208,77.68588863189227,Wilsonton
2024-04-15 21:25:24,Robbery,13.003478802006795,77.40390572196486,Nicolemouth
2024-07-22 02:53:32,Burglary,13.052423503094904,77.68338163743411,Clarkton
2024-04-10 10:11:25,Theft,12.9424885360019,77.68832734410972,Mclaughlinborough
2023-05-20 09:35:32,Burglary,12.868205264003734,77.53556310596231,Patrickchester
2024-08-09 23:55:38,Burglary,13.06292348444922,77.61101461447743,Deannaport
2025-05-17 14:10:29,Robbery,12.890234973671571,77.64325805254302,Mcclureton
2023-05-22 04:45:54,Fraud,13.005724267891628,77.44174350004869,Port Zacharychester
2024-12-25 05:23:36,Fraud,12.831804612232263,77.46127854076785,North Lori
2023-09-02 09:40:59,Theft,12.821364129647206,77.47220045195338,West Patrickchester
2023-11-02 22:03:31,Theft,12.963806955881415,77.52601185135556,Williamfurt
2023-01-11 12:07:58,Burglary,12.842329593950618,77.4879820904803,Burnshaven
2025-01-05 03:47:45,Fraud,12.804425277733277,77.5749178787536,Jimenezmouth
2025-02-28 09:37:06,Burglary,12.975614131885875,77.69143428057018,Port Keith
2023-05-03 18:00:19,Theft,13.059889892678365,77.59505327536709,Ricardoville
2024-11-17 10:43:36,Burglary,12.896429809045898,77.40476414053894,Whiteview
2025-05-19 11:45:41,Fraud,12.97954703912595,77.48158851895015,Wagnerberg
2025-07-15 19:47:48,Fraud,12.838739221809481,77.57319391879682,Higginsburgh
2024-03-16 09:33:36,Assault,12.925334650650482,77.64799213716553,West Ralph
2023-05-16 17:36:37,Burglary,12.867493122286806,77.60470180115401,Crystalburgh
2024-03-25 17:47:21,Assault,12.973215493547288,77.44710481943635,Alvarezbury
2023-09-14 22:09:42,Assault,13.049552683191477,77.57267731581503,Brittneymouth
2023-01-25 08:03:40,Fraud,13.048177200075811,77.64647604264665,Lindseyburgh
2025-06-21 06:14:46,Fraud,13.037461238045491,77.4837414173623,Evansstad
2023-01-17 01:35:47,Robbery,13.023162371094068,77.6622996073184,Port Carlos
2023-08-09 02:09:27,Fraud,13.049871534359403,77.40010462834461,Port Veronica
2022-12-13 04:34:29,Burglary,12.968480734982176,77.69262227765384,Rodriguezfort
2025-02-22 14:49:48,Fraud,12.90917027788053,77.45198031834128,Kristenbury
2023-12-20 00:20:05,Assault,12.96804178809379,77.6379847417814,Smithport
2024-09-09 01:50:47,Robbery,12.892713332589746,77.6153956944704,Younghaven
2023-03-02 09:24:21,Fraud,13.012544213183132,77.41587553931215,South Laura
2025-07-04 12:26:53,Fraud,13.003556729102351,77.63819081157204,Halltown
2023-02-27 20:01:53,Burglary,12.902749481021504,77.49979795263683,Calvinhaven
2025-05-11 05:15:35,Fraud,12.934822189820073,77.43584897167334,West Kathryn
2023-08-27 03:15:10,Robbery,12.901572082631732,77.6113053381189,South Philliphaven
2024-09-12 13:19:06,Robbery,13.081974205004402,77.62006769572044,Port Peggy
2024-10-29 01:13:35,Theft,13.031292344970241,77.46887558221043,Amystad
2024-10-13 02:12:34,Theft,12.920852849770242,77.40246182769049,South Eric
2025-02-09 07:59:59,Robbery,13.001668144946931,77.572723002082,Jennamouth
2024-01-13 16:25:20,Burglary,12.956678676266172,77.60443660074739,Lake Adam
2025-05-31 01:27:56,Assault,12.907889822002224,77.60309432650672,Richardsontown
2024-07-26 05:06:19,Theft,13.014480951149665,77.64130741323306,Deanborough
2024-09-29 06:30:37,Burglary,13.020858086374785,77.6224168994426,New Jefferybury
2023-10-07 19:04:48,Fraud,13.080862914891615,77.48467934795906,Crawfordhaven
2023-08-29 14:04:04,Fraud,12.849200208356212,77.42782395602849,Colleenton
2022-09-30 23:40:19,Burglary,13.069710899022473,77.49852942327134,New Danielborough
2024-11-27 15:18:54,Burglary,13.026679701311616,77.40735007780819,Robertborough
2024-07-16 08:24:02,Burglary,12.9894730676604,77.6326222543128,North Sarah
2022-10-02 22:46:52,Burglary,13.00430861125084,77.57364735701212,North Jacquelinemouth
2024-10-30 19:13:34,Robbery,13.014501558047552,77.4543854044542,New Charles
2025-01-04 22:42:55,Burglary,12.915273056352415,77.45260842348944,North Justin
2024-04-26 17:18:50,Burglary,12.870530719854337,77.62598583781487,East Randyberg
2024-03-11 23:09:32,Robbery,12.822047173144924,77.40905473758913,Boydburgh
2023-01-02 19:15:49,Burglary,12.945610612680506,77.6705009799275,Port Katherineville
2023-06-04 10:40:42,Fraud,12.946436297285194,77.56268986612434,Jorgebury
2022-11-14 21:58:01,Robbery,13.086584162997303,77.55450783327476,Wuburgh
2023-10-23 15:27:17,Robbery,13.038655591249736,77.67755546552381,Jacobfort
2025-02-10 19:08:51,Assault,12.855094805475314,77.49763753128732,North Rosetown
2023-12-22 02:08:29,Fraud,12.963309892056177,77.68455772430768,Rileyport
2025-05-29 21:23:23,Robbery,12.961054340911913,77.65845083530984,Yuland
2022-11-19 10:04:06,Robbery,12.93964783671189,77.42170483068232,Port Russell
2024-09-09 13:56:44,Assault,12.920834859203211,77.56705724504283,Millston
2025-07-15 01:47:01,Assault,12.80002117104544,77.65092940583753,Dianemouth
2023-02-23 06:33:57,Theft,13.02727478526234,77.43005696537615,North Mikestad
2025-03-05 03:20:24,Theft,12.805310189312548,77.54989659915223,Jennaport
2024-07-17 01:57:17,Assault,13.034156214679689,77.54595908839705,Port Michellehaven
2023-02-11 12:17:59,Theft,12.93159108575281,77.59728572354933,North Alanberg
2023-03-20 07:35:14,Burglary,12.80126626414491,77.63875198863254,Kristinefort
2025-08-16 07:54:33,Fraud,12.864377568998945,77.4001118961474,Shepherdhaven
2024-05-31 22:54:21,Fraud,12.847456440656064,77.58851339522523,Johnburgh
2024-01-16 01:21:37,Fraud,12.974553444495434,77.69907562096957,Williamsbury
2023-08-17 02:51:00,Burglary,12.860080683607316,77.54775791112851,Mcmahonville
2024-09-22 00:29:51,Theft,12.872556201626178,77.4137416220647,Mariachester
2024-05-01 22:17:54,Robbery,12.972650135822574,77.6007124225444,New Zacharyland
2024-01-26 23:07:25,Fraud,13.000453156124244,77.5987833678734,Morgantown
2022-09-22 17:11:30,Fraud,12.974952324917544,77.64153695078117,New Vicki
2022-12-01 21:39:33,Assault,13.023961138522258,77.45104211754722,East Tracyfurt
2023-12-25 17:17:24,Fraud,12.901310463391097,77.67052709835933,Stewartshire
2022-10-23 23:16:17,Robbery,12.829181964780082,77.52043556163336,Port Diana
2024-05-01 05:14:22,Fraud,12.986542839487113,77.42580536737503,Hansonfurt
2024-01-11 22:06:43,Fraud,12.87478857865288,77.51585890773036,Kevinbury
2025-07-23 05:18:55,Assault,13.063729690861823,77.60477287654129,South Davidhaven
2024-06-23 23:07:59,Theft,13.097625631993985,77.5655524948499,Shelbyland
2024-06-09 07:39:05,Assault,12.964604510985277,77.59861427051905,South Penny
2024-03-24 03:51:29,Fraud,12.815657789735765,77.44421136020209,Roseberg
2024-12-15 11:12:54,Theft,13.093265091815198,77.59603130761145,Alexanderton
2023-05-26 12:08:26,Theft,13.021226931135518,77.5849594747861,Port Johnville
2023-06-20 16:50:52,Robbery,12.987796852285975,77.41032439915531,Port Aliciaburgh
2024-11-18 14:08:21,Assault,12.910432605507392,77.55043308221451,Phelpsview
2025-08-04 11:36:55,Theft,12.817109423165643,77.56965328590759,Allenshire
2024-09-08 01:18:59,Fraud,12.957051143975193,77.56850270017574,East Jose
2023-10-12 17:08:45,Assault,12.862834478533129,77.57775573033878,South Michellemouth
2024-11-27 17:23:31,Burglary,13.062717027151974,77.46377201585918,Burnettborough
2023-06-24 21:53:02,Fraud,12.970234099913402,77.64035565189519,Avilastad
2024-09-27 10:10:58,Robbery,13.04872088178789,77.45209133953122,Lake Brianaside
2023-09-13 13:51:30,Burglary,12.921520274799118,77.60096088094754,Lake David
2025-07-17 09:38:01,Theft,12.989609208054503,77.45990892388058,East Lisaland
2024-06-24 00:41:50,Fraud,12.894326450480301,77.58613320918859,South Amymouth
2025-01-08 12:14:44,Robbery,13.01776625169319,77.4076104418179,Sherrybury
2025-03-06 21:58:19,Burglary,13.025515478171899,77.63326131347239,Rollinston
2022-12-21 03:01:11,Assault,12.9545527270479,77.57805284720922,Duncanland
2024-08-07 07:42:40,Robbery,13.007195458631472,77.65123791695392,Georgestad
2023-10-09 12:28:49,Burglary,13.066911160991852,77.56803717207657,Juliaburgh
2023-05-28 11:14:20,Assault,13.047746665488738,77.44952471481426,North Derek
2022-12-13 12:02:50,Assault,12.982604759918646,77.52019745613957,Crystalview
2025-06-10 08:44:09,Robbery,13.016585357691548,77.401731690732,Baileyhaven
2023-04-19 08:49:25,Theft,12.981889817961482,77.45615643917465,New Rebecca
2025-01-22 05:35:41,Fraud,13.05524108367718,77.49695793060786,Alexmouth
2024-12-17 05:04:29,Robbery,12.974559210019954,77.59159990888298,Marthatown
2025-02-06 22:29:57,Theft,12.848433545006106,77.63218496849774,Camerontown
2024-06-18 13:24:44,Burglary,12.824080603836098,77.48765740397957,Kochmouth
2024-07-07 06:55:10,Theft,12.859985838410903,77.66120817437745,Fernandofort
2022-08-20 16:06:28,Theft,12.811631842850478,77.50595863514725,Taylorhaven
2025-02-22 21:25:41,Theft,13.083080609121025,77.42831698340792,Williamsstad
2022-12-30 19:40:38,Assault,12.816403771029938,77.44786683692345,North Calvinchester
2023-07-31 18:43:40,Fraud,13.016564377490726,77.51524055160725,Amandaview
2023-08-03 23:41:50,Theft,13.066411803246046,77.43866908845706,Port Keithberg
2024-02-06 01:29:30,Assault,12.858855013662359,77.56241763583641,Port Deanborough
2025-05-29 19:39:53,Fraud,12.92241758798274,77.65014088422177,Lonniemouth
2024-06-07 09:14:13,Assault,12.912403962888396,77.62599722034655,Lake Hailey
2024-08-05 11:08:52,Robbery,12.962991513089644,77.45868568325582,Duncanhaven
2025-06-15 03:05:12,Fraud,12.85111852455881,77.57841326853669,Lawsonbury
2022-12-06 01:58:22,Robbery,13.008126648169553,77.45611456722452,Bryanport
2024-09-01 22:45:14,Burglary,12.91984184816401,77.53547775238806,Port Christinatown
2023-08-12 01:13:43,Burglary,13.061822083321372,77.60895862634311,Lake Dianamouth
2023-12-22 18:10:21,Burglary,12.814166197095174,77.6421645898238,Millerstad
2025-02-18 09:47:03,Assault,13.00322707578524,77.66804778519794,Lake Gary
2023-12-28 23:20:53,Theft,13.09342080729068,77.56405997810779,New Cynthia
2024-06-23 16:23:25,Theft,13.025882852746912,77.45464444928652,Saraview
2023-12-09 14:00:51,Fraud,13.032182773817212,77.44202485889424,North Maryborough
2025-01-26 10:19:31,Fraud,13.079219525795766,77.43013793928412,South Samantha
2023-05-24 02:41:28,Burglary,12.880268733611253,77.49047042083187,West Hunter
2024-01-13 09:44:47,Theft,13.096448469235655,77.62089732725894,Adamsville
2025-05-06 21:26:43,Robbery,13.007182605614329,77.55380477616032,West Haley
2024-04-26 14:06:50,Theft,12.85259522554814,77.56819094802927,Ramireztown
2024-11-10 03:02:30,Robbery,12.93271213592102,77.6807697063036,Lake Nicolechester
2022-12-18 08:59:55,Robbery,12.940191965868964,77.63744374600114,Courtneyville
2025-03-17 10:39:06,Assault,13.020605785735562,77.6069319907551,New Lisabury
2025-05-24 15:17:36,Theft,12.891979394230953,77.43089139997493,New Dawnmouth
2023-10-06 11:06:16,Fraud,12.988399938909483,77.49104987743719,West James
2023-07-20 13:35:25,Theft,13.097658140029575,77.49208376925561,Williamfurt
2022-09-14 23:06:51,Burglary,12.911597113238143,77.42842678990489,Jamesville
2023-09-23 12:56:36,Assault,13.045318729076673,77.66521357165868,Ricardotown
2025-05-24 22:42:32,Robbery,12.869853091880836,77.48075250937758,East Christine
2025-02-07 13:09:25,Fraud,12.964082841963013,77.69133913846088,East Chelsea
2022-11-15 16:28:20,Theft,12.839871919811422,77.55869349817614,New Rodney
2022-10-18 04:27:29,Theft,13.09305100134471,77.5177447200028,Mariamouth
2023-11-24 19:44:32,Burglary,13.017602141100213,77.63893514269459,Aaronberg
2024-06-14 05:49:39,Theft,12.890386280401136,77.41850798598212,New Robert
2022-09-02 22:48:46,Assault,13.084158969530304,77.68913659752084,New Joseph
2023-07-26 23:33:23,Robbery,13.02526112629324,77.47078427285331,New Mariafort
2025-06-17 02:10:25,Burglary,12.892782341022919,77.60923154464362,Margaretmouth
2023-11-13 11:33:32,Robbery,13.011681478799478,77.60827968406397,Wadeburgh
2023-05-08 15:33:04,Fraud,12.811557649291897,77.64735071562046,East Amy
2024-05-29 04:31:40,Fraud,12.86932836746738,77.65418783582857,West Kathleenburgh
2024-11-07 02:53:09,Theft,12.858606875892933,77.44333813697806,Lake Gregorystad
2025-02-04 18:03:31,Assault,13.069706934998635,77.66834546216423,Parksstad
2023-12-21 05:54:24,Fraud,12.840242427232631,77.57519918120774,Johnsonville
2023-07-17 08:20:27,Theft,12.838577760973282,77.62140050180821,Thomasside
2024-11-22 10:02:24,Fraud,12.88875199717865,77.59710264835381,New Andrewmouth
2023-06-02 20:42:20,Fraud,12.903201382841232,77.60853949167797,North Jamieville
2023-11-17 22:08:16,Fraud,12.973158173151464,77.41456857846892,Lake Danielfurt
2022-09-28 17:05:32,Burglary,13.074439733376424,77.60736701467516,Port Ashley
2023-01-04 21:05:32,Burglary,12.850833635516418,77.64298505751137,Normanshire
2025-05-18 19:18:04,Theft,12.893377777591697,77.56568850145908,South Jacksonstad
2022-12-11 13:53:33,Assault,13.06311822958045,77.51858994285365,Amyton
2024-08-12 05:29:34,Theft,12.985202282401255,77.58822298621264,Gregoryland
2023-05-27 20:05:39,Assault,13.039725766432198,77.48699054979264,Cummingsshire
2023-09-17 21:35:31,Theft,12.859918676436653,77.45574413775128,Brianshire
2022-12-23 17:33:16,Burglary,13.071385971264753,77.4796757270605,Gordonhaven
2024-07-21 11:57:16,Assault,12.93793781320444,77.43760201239728,North Kimberlyton
2023-03-04 11:51:33,Fraud,13.01830482051601,77.65440455390434,Lunamouth
2023-10-27 01:15:11,Fraud,12.917165413473093,77.40679024248844,Davisstad
2025-02-03 22:14:56,Fraud,13.01612324963771,77.60839871024466,Melendezmouth
2025-03-13 06:32:14,Theft,13.059778224851698,77.60662786420666,Rubiohaven
2022-11-06 01:38:08,Fraud,12.979739002346147,77.45517741052241,Gabriellebury
2023-02-12 04:00:05,Burglary,13.052203991314418,77.42262375767496,Joshuaberg
2023-04-22 06:11:05,Assault,12.851407096394462,77.4487051801583,East Carloschester
2022-10-09 13:22:37,Theft,12.905382125355295,77.59944434016192,West Christopher
2023-07-29 08:51:12,Assault,12.838121752272395,77.50005120119933,South Matthew
2024-12-30 20:58:47,Fraud,13.007954049857132,77.63215961935911,Ericachester
2022-09-20 06:31:56,Robbery,13.002936167473353,77.5427091890502,Jillianmouth
2025-08-06 16:26:20,Theft,13.074304931182937,77.48270650376428,North Gabrielborough
2023-07-25 00:01:42,Fraud,12.881434212049603,77.4531701629476,North Andrewhaven
2024-08-15 18:24:38,Fraud,13.091088856118626,77.65621637515945,New Danielview
2025-03-18 07:53:54,Theft,13.067417884091912,77.47482078229818,Ramirezport
2023-03-04 23:14:23,Burglary,12.834470984016175,77.46480765612147,New Susan
2024-04-22 13:56:54,Burglary,12.95485307252692,77.49906061383214,Lake Garychester
2023-01-23 17:07:59,Assault,13.016754566299173,77.65232409695747,South Kathymouth
2025-06-18 20:34:34,Fraud,13.016737754222145,77.50450996315139,East Matthewville
2024-11-02 08:38:06,Burglary,12.851076000758951,77.47524249726106,North Crystalville
2024-02-15 14:01:44,Burglary,13.053536483249863,77.58817277947627,Port Jenniferfurt
2024-03-24 23:15:37,Theft,13.059699646214002,77.66665163594517,Rodneymouth
2024-05-15 18:15:07,Robbery,12.99731655413921,77.54414132951726,Velasquezbury
2025-05-15 19:55:56,Burglary,13.008490251859769,77.59544051573162,Davidmouth
2025-04-28 11:56:35,Burglary,13.07366020290239,77.47248917991263,Martinezland
2022-11-25 13:46:03,Burglary,12.98777666486659,77.68780924923617,Floydberg
2023-04-29 13:24:50,Robbery,12.83948584602106,77.5961983472614,South Kyle
2025-06-18 14:32:31,Robbery,12.843050449079499,77.4087437269675,Juanburgh
2025-01-27 22:53:41,Theft,12.998923104639283,77.53531540589675,Michaelborough
2024-10-19 14:10:46,Burglary,12.893647085147045,77.50942080544893,Lindaview
2024-08-26 14:43:47,Fraud,12.906103579309573,77.4527830627562,Jessicaborough
2025-04-18 08:40:01,Theft,13.03447632162669,77.43366794925014,Millerborough
2022-08-23 21:06:10,Assault,13.091463409486753,77.61867079918461,South Jessica
2024-06-14 01:57:39,Assault,13.000276435932912,77.412498337501,North James
2022-12-02 05:00:42,Assault,12.994048388403362,77.66432023673833,Thomasberg
2023-08-18 15:55:45,Theft,12.91632336300893,77.56019575998783,East Ryanmouth
2024-12-29 00:38:40,Robbery,12.89222268991879,77.42688885374203,Shafferbury
2023-07-22 20:12:53,Fraud,12.984830567903051,77.40850473749042,Erichaven
2024-12-11 21:00:54,Fraud,12.939928090848237,77.50932189390144,Powersbury
2022-12-08 13:32:52,Fraud,12.974422806980469,77.48551154541828,Kristinmouth
2023-12-12 16:53:18,Assault,12.808514353680339,77.58774724443202,Fitzgeraldport
2023-11-13 08:59:49,Fraud,12.84135946719605,77.59735162832817,Alanburgh
2024-04-28 10:13:48,Theft,12.880764300894617,77.67534023802904,West Adrienne
2024-10-01 15:04:48,Robbery,13.051375592760506,77.64586281086179,Andersonborough
2024-07-19 10:20:49,Burglary,12.899068866421779,77.59072949345475,East Vanessa
2025-08-03 01:04:28,Theft,12.854654791221712,77.47146522123649,South Ericburgh
2024-10-30 17:24:15,Fraud,13.0799811517154,77.62776795393027,New Vincentburgh
2023-06-10 09:51:16,Assault,13.008841366907374,77.52918944281953,Abbottport
2022-12-17 17:12:52,Burglary,12.838304701984537,77.64300950772022,Lake Carriemouth
2023-08-13 19:57:33,Assault,12.970366119164867,77.48333340877706,Angelshire
2023-06-01 20:26:50,Robbery,12.97650229672644,77.60542506714314,Riveraville
2024-01-17 20:50:41,Robbery,13.061127006917657,77.56945794946239,West Amandaburgh
2024-05-31 19:44:09,Fraud,13.091314260683603,77.57657743454752,West Julie
2025-02-10 14:36:12,Assault,12.93843385361342,77.4203315938964,Lindaville
2022-12-15 05:11:40,Fraud,12.993434764877204,77.43892174216512,Woodsland
2023-10-03 05:26:18,Burglary,12.820100865116139,77.63477246316539,Williamhaven
2025-05-11 16:16:07,Fraud,12.973927082396346,77.6935948234974,Port Deanton
2022-10-19 02:00:10,Fraud,12.939796090528342,77.60258036249164,Rayport
2024-07-03 04:20:50,Robbery,12.814093293215718,77.5494703584081,East Veronica
2023-08-09 20:47:12,Fraud,12.83928207195522,77.53028984782283,Lake Laurenside
2024-05-26 11:00:20,Theft,12.991586442782612,77.52916495430067,Tamaramouth
2024-03-06 03:44:46,Burglary,12.92311610812992,77.44207601287589,West Jonathan
2023-02-25 14:48:05,Burglary,13.062622276453636,77.62975582568575,Cabreraview
2023-11-02 18:28:10,Fraud,13.049538373196302,77.48426629308406,New Davidchester
2024-10-15 02:19:34,Assault,13.042472387895845,77.69141990981475,Dixonview
2025-05-12 19:37:23,Burglary,12.868633174951933,77.55189512113094,Kington
2022-10-09 23:28:51,Assault,12.845515263878239,77.65825422464465,North Vanessaborough
2024-08-19 20:53:02,Theft,12.939909967396334,77.51806365962314,West Derrick
2025-04-22 08:50:25,Burglary,12.898591258303398,77.58717408094716,East Christopher
2024-01-23 22:19:21,Burglary,13.081839412640699,77.55753820718917,New Kim
2024-10-10 00:33:17,Robbery,12.928236864948447,77.56714205372127,Kevinberg
2024-03-08 10:09:33,Robbery,12.865739124721545,77.55747762279171,North Brandonfurt
2024-07-01 14:29:14,Theft,12.845007226637964,77.46037417591916,Lake Jeanette
2024-12-29 15:34:54,Fraud,12.971860792122014,77.51312790158612,East Thomas
2023-08-26 05:12:17,Theft,12.861972251265733,77.66973694474586,Nguyenburgh
2025-01-06 13:28:55,Fraud,12.94992918697325,77.53377501501937,North Amandaview
2022-10-28 09:47:13,Burglary,12.907954494951564,77.61721895476798,Newtonbury
2023-06-09 23:17:58,Burglary,12.99538279224838,77.57165758846139,Loganhaven
2025-01-07 07:37:40,Fraud,12.938331383186613,77.64374436535755,Davidhaven
2024-07-06 08:36:49,Fraud,12.991042013953496,77.6502927509386,Ramirezborough
2022-11-27 09:16:38,Assault,12.864714330945667,77.58628147127061,Kennethmouth
2024-11-16 19:04:09,Burglary,12.864428674830133,77.44555009119883,Lake Tracey
2022-12-08 00:26:43,Robbery,12.818066341351244,77.5546873740629,Lake Sonya
2024-12-26 19:36:28,Fraud,13.069956019063124,77.48279041228275,Vazquezland
2024-03-12 19:07:24,Burglary,12.868216265327096,77.40184972662455,East Jeffhaven
2023-05-02 23:27:53,Theft,12.88483145313863,77.50877889928508,East Roy
2025-03-17 05:41:05,Fraud,12.808603315477676,77.49460953199356,Joannestad
2024-09-15 12:28:33,Robbery,12.811227520153523,77.64184226276029,Steinmouth
2024-02-27 22:13:58,Fraud,12.977429804922767,77.65106396130982,Edwardschester
2025-04-12 19:26:44,Burglary,12.895788149522645,77.68643768902764,Port Ashleyville
2024-09-16 10:22:01,Burglary,13.09539602120047,77.50442231663001,New Brianton
2023-09-18 17:36:18,Burglary,13.01592458741528,77.57774636606104,West Williamville
2024-01-02 23:59:10,Assault,12.942076439371505,77.52770903437076,Lake Alyssahaven
2022-11-26 11:24:06,Assault,12.843778082567407,77.41788054314716,Goodmantown
2023-04-03 19:24:24,Burglary,12.820983571722723,77.60238176342986,Thomasburgh
2024-05-30 17:51:49,Robbery,12.924130293685447,77.64591636623699,Thomastown
2023-03-01 08:14:06,Robbery,13.068122119924247,77.49428385607882,Kellyland
2024-07-26 09:33:42,Fraud,12.850261587686145,77.49621278366702,South Heatherview
2025-06-12 11:34:20,Theft,12.864013452771983,77.62198208458285,Port Ryan
2023-11-02 15:15:21,Theft,12.801660308563926,77.65689109509199,East Paulmouth
2024-12-28 17:31:14,Fraud,13.07225745015238,77.62055180054284,Port Jamesport
2023-10-22 07:34:59,Theft,12.865106069389956,77.53732626711172,Quinnburgh
2023-11-22 04:22:22,Robbery,13.008844852651018,77.61817506673933,East Shannon
2023-03-01 02:39:35,Theft,13.000594001589114,77.583884874699,Port Leonard
2023-05-30 23:58:49,Fraud,12.810606060220755,77.65107379974187,Castilloside
2022-09-23 06:57:50,Assault,13.070605153497615,77.5765868807957,North Pamela
2022-12-30 13:13:13,Burglary,12.836188425524744,77.53307092101531,East Johnfort
2024-07-15 02:50:19,Theft,12.845806611359174,77.40454748492198,Lake Mariaview
2024-12-31 21:01:28,Burglary,13.010751514709508,77.57960421981355,Port Aimeechester
2025-06-06 00:37:10,Fraud,12.886048065641544,77.6617398107853,Lake Deniseland
2024-11-06 21:28:32,Theft,12.82169330940139,77.43180848831912,North Seanfurt
2023-12-26 03:34:44,Burglary,12.862875091281351,77.6354806194023,Andradeville
2024-05-07 09:57:37,Theft,12.872637559041957,77.64518669832607,Hughestown
2024-01-24 15:07:49,Burglary,13.044736101709587,77.50078402423831,Carlashire
2024-02-15 16:45:28,Assault,13.063131454199139,77.67737222832176,Kristinchester
2022-12-18 21:56:56,Fraud,12.873833131174774,77.59913850439618,Lewisport
2024-11-19 13:06:14,Assault,12.945671480614413,77.60232318091606,West Brian
2025-06-01 13:07:33,Fraud,13.02144464652498,77.52948571027821,Port Gary
2025-04-10 14:23:33,Robbery,13.064719062501556,77.42207005984709,South Catherine
2023-08-15 01:20:30,Robbery,12.944751416771863,77.41399847279791,East Amandafurt
2024-03-09 07:02:11,Theft,12.986087089478037,77.49987555324697,Lake Darren
2023-04-09 19:31:40,Burglary,12.916086656431071,77.57859821163215,West Amandamouth
2024-02-10 08:59:31,Burglary,12.927803631770018,77.68106652785333,West Williamview
2023-09-14 13:19:44,Theft,12.936613691245396,77.4618447279546,Griffinberg
2024-10-02 07:08:58,Theft,12.871003933854317,77.63691559613277,North Katherineland
2024-12-25 00:13:38,Fraud,12.827186731905211,77.59602311748371,Diazville
2022-10-29 01:00:37,Theft,12.937005321548906,77.66858042727772,Leefurt
2023-09-26 00:48:12,Assault,12.903078948346643,77.49928781897455,New Erik
2023-06-10 00:43:17,Robbery,13.070152331379735,77.60010599191523,Shaunbury
2025-03-28 22:13:29,Fraud,12.94159349468908,77.55805616466674,Johnsonfort
2024-07-12 06:56:50,Assault,12.981429367446255,77.52225193437988,North Mike
2025-02-15 15:06:53,Fraud,12.927389099866328,77.55909097246825,Lake Amber
2023-06-17 14:02:16,Burglary,12.995125138338013,77.47065767695433,Jeffreyburgh
2025-03-15 17:12:04,Fraud,12.945319781432294,77.51319382976529,North Christy
2023-02-19 12:40:47,Robbery,12.976789226291443,77.4450339453636,New Alexandra
2023-09-23 13:03:12,Theft,12.965042194129323,77.55670372701145,Middletonville
2025-07-29 03:00:14,Assault,13.069032989484864,77.56193991031991,Caldwelltown
2024-05-27 15:17:18,Assault,12.840439029710204,77.41463169468835,South Stephenburgh
2023-11-23 09:18:52,Theft,12.829974954865973,77.49433018475015,South Rickyhaven
2023-10-14 07:07:24,Robbery,12.867052647320062,77.65490645896782,South Robert
2023-07-23 17:48:41,Burglary,13.098392383471,77.49798434180452,South Lauriestad
2023-09-30 21:32:46,Robbery,12.880083175922394,77.54786376367304,Walkerville
2024-06-01 01:22:02,Robbery,13.054529816221116,77.55368210722017,West Davidview
2022-09-18 12:56:15,Fraud,12.92773913377323,77.55586338933408,Espinozaville
2024-07-12 07:52:22,Robbery,12.94982086873024,77.5662411217188,West Craigview
2024-10-30 02:24:21,Robbery,13.001275100753418,77.61638127193106,Mollyborough
